IPaddress,Day,Hour,Minute,Second,Info,Reply,Bytes
ebaca.icsi.net,30,0,24,16,"GET/docs/CSI/CSI/background/facts.htmlHTTP/1.0",200,101
cragateway.cra.com.au,30,0,24,17,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher@earth1=0.00=freeHTTP/1.0",200,2374
bettong.client.uq.oz.au,30,0,24,17,"GET/cgi-bin/imagemap/epabar?275,62HTTP/1.0",302,0
bettong.client.uq.oz.au,30,0,24,17,"GET/docs/titlesearch.htmlHTTP/1.0",200,586
ebaca.icsi.net,30,0,24,26,"GET/docs/CSI/CSI/background/facts.htmlHTTP/1.0",200,101
202.32.50.6,30,0,24,27,"GET/HTTP/1.0",200,4889
bettong.client.uq.oz.au,30,0,24,30,"GET/icons/large_epa.gifHTTP/1.0",200,647
202.32.50.6,30,0,24,31,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
ebaca.icsi.net,30,0,24,33,"GET/docs/CSI/CSI/background/charter.htmlHTTP/1.0",200,99
202.32.50.6,30,0,24,36,"GET/logos/small_gopher.gifHTTP/1.0",200,935
202.32.50.6,30,0,24,39,"GET/logos/small_ftp.gifHTTP/1.0",200,124
hmu4.cs.auckland.ac.nz,30,0,24,40,"GET/docs/GCDOAR/gifs/appdlogo.gifHTTP/1.0",200,24576
202.32.50.6,30,0,24,41,"GET/icons/book.gifHTTP/1.0",200,156
202.32.50.6,30,0,24,43,"GET/logos/us-flag.gifHTTP/1.0",200,2788
202.32.50.6,30,0,24,46,"GET/icons/ok2-0.gifHTTP/1.0",200,231
ebaca.icsi.net,30,0,24,47,"GET/docs/CSI/CSI/councilHTTP/1.0",302,0
ebaca.icsi.net,30,0,24,49,"GET/CSI/CSI/council/HTTP/1.0",200,860
ebaca.icsi.net,30,0,24,56,"GET/docs/CSI/CSI/council/aboutHTTP/1.0",404,0
www-c1.proxy.aol.com,30,0,24,59,"GET/Access/chapter5/s4-10.htmlHTTP/1.0",200,4975
ebaca.icsi.net,30,0,25,3,"GET/docs/CSI/CSI/council/meetingsHTTP/1.0",302,0
ebaca.icsi.net,30,0,25,4,"GET/CSI/CSI/council/meetings/HTTP/1.0",200,952
ebaca.icsi.net,30,0,25,13,"GET/docs/CSI/CSI/council/meetings/schedulesHTTP/1.0",404,0
bettong.client.uq.oz.au,30,0,25,14,"POST/cgi-bin/waisgate/134.67.99.11%3Dearth1%3D210%3D/usr1/comwais/indexes/HTDOCS%3Dgopher@earth1%3D0.00%3D%3AfreeHTTP/1.0",200,2374
bettong.client.uq.oz.au,30,0,25,16,"GET/waisicons/text.xbmHTTP/1.0",200,527
ebaca.icsi.net,30,0,25,18,"GET/docs/CSI/CSI/council/meetings/agendasHTTP/1.0",302,0
ebaca.icsi.net,30,0,25,20,"GET/CSI/CSI/council/meetings/agendas/HTTP/1.0",200,891
bettong.client.uq.oz.au,30,0,25,22,"GET/waisicons/eye2.xbmHTTP/1.0",200,500
ebaca.icsi.net,30,0,25,26,"GET/docs/CSI/CSI/council/meetings/agendas/may19-95.txt.htmlHTTP/1.0",200,1668
ttyrf.tyrell.net,30,0,25,34,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=Day%2d07&type=HTML&docid=%01%0aearth1%3a210%02%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%03A0%20%2d1434%20%2fusr1%2fhttpd%2fhtdocs%2fEPA%2dAIR%2f1994%2fOctober%2fDay%2d07%2findex%2ehtml%04%0aearth1%3a210%05%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%06A0%20%2d1434%20%2fusr1%2fhttpd%2fhtdocs%2fEPA%2dAIR%2f1994%2fOctober%2fDay%2d07%2findex%2ehtml%07%01%00&seed_words_used=nonpoint+pollution+source&byte_count=1434HTTP/1.0",200,1603
cragateway.cra.com.au,30,0,25,39,"GET/waisicons/eye2.xbmHTTP/1.0",200,500
cragateway.cra.com.au,30,0,25,39,"GET/waisicons/text.xbmHTTP/1.0",200,527
ebaca.icsi.net,30,0,25,40,"GET/docs/CSI/CSI/council/meetings/agendas/metagend.txt.htmlHTTP/1.0",200,2388
ebaca.icsi.net,30,0,25,55,"GET/docs/CSI/CSI/council/meetings/minutesHTTP/1.0",302,0
ebaca.icsi.net,30,0,25,57,"GET/CSI/CSI/council/meetings/minutes/HTTP/1.0",200,750
ebaca.icsi.net,30,0,26,3,"GET/docs/CSI/CSI/council/meetings/minutes/metaminu.txt.htmlHTTP/1.0",200,2481
piweba5y.prodigy.com,30,0,26,15,"GET/docs/GCDOAR/gas-home.htmlHTTP/1.0",200,9133
bettong.client.uq.oz.au,30,0,26,20,"POST/cgi-bin/waisgate/134.67.99.11%3Dearth1%3D210%3D/usr1/comwais/indexes/HTDOCS%3Dgopher@earth1%3D0.00%3D%3AfreeHTTP/1.0",200,1999
ttyrf.tyrell.net,30,0,26,20,"GET/icons/epa.gifHTTP/1.0",200,457
202.32.50.6,30,0,26,22,"GET/Rules.htmlHTTP/1.0",200,3273
161.122.12.78,30,0,26,25,"GET/gumpo/emap-dat.htmlHTTP/1.0",200,692
piweba5y.prodigy.com,30,0,26,26,"GET/docs/GCDOAR/gifs/ngas-sm.gifHTTP/1.0",200,8335
cragateway.cra.com.au,30,0,26,38,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=QueryReportforthisSearch&type=TEXT&docid=/usr1/comwais/indexes/HTDOCS00/tmp/08300129.fk8HTTP/1.0",200,169
161.122.12.78,30,0,26,45,"GET/gumpo/gif/epa_logo.gifHTTP/1.0",200,1104
ttyrf.tyrell.net,30,0,26,52,"GET/region3/HTTP/1.0",403,0
161.122.12.78,30,0,26,53,"GET/gumpo/gif/ball_red2.gifHTTP/1.0",200,86
ttyrf.tyrell.net,30,0,26,55,"GET/region3/wmd/homepage.htmHTTP/1.0",403,0
161.122.12.78,30,0,27,5,"GET/gumpo/gif/ball_blue.gifHTTP/1.0",200,319
hmu4.cs.auckland.ac.nz,30,0,27,7,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
hmu4.cs.auckland.ac.nz,30,0,27,7,"GET/logos/small_ftp.gifHTTP/1.0",200,124
ebaca.icsi.net,30,0,27,11,"GET/Rules.htmlHTTP/1.0",200,3273
hmu4.cs.auckland.ac.nz,30,0,27,15,"GET/logos/us-flag.gifHTTP/1.0",200,2788
hmu4.cs.auckland.ac.nz,30,0,27,15,"GET/icons/ok2-0.gifHTTP/1.0",200,231
cragateway.cra.com.au,30,0,27,24,"GET/Rules.htmlHTTP/1.0",200,3273
161.122.12.78,30,0,27,51,"GET/HTTP/1.0",200,4889
piweba5y.prodigy.com,30,0,27,51,"GET/docs/GCDOAR/OAR-APPD.htmlHTTP/1.0",200,5694
161.122.12.78,30,0,27,55,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
piweba5y.prodigy.com,30,0,27,59,"GET/docs/GCDOAR/gifs/appdlogo.gifHTTP/1.0",200,30615
piweba5y.prodigy.com,30,0,28,2,"GET/docs/GCDOAR/gifs/redbull.gifHTTP/1.0",200,1228
piweba5y.prodigy.com,30,0,28,5,"GET/docs/GCDOAR/gifs/blueball.gifHTTP/1.0",200,569
hmu4.cs.auckland.ac.nz,30,0,28,9,"GET/waisicons/unknown.gifHTTP/1.0",200,83
161.122.12.78,30,0,28,28,"GET/logos/small_gopher.gifHTTP/1.0",200,935
cragateway.cra.com.au,30,0,28,41,"GET/docs/EPA-WASTEHTTP/1.0",302,0
cragateway.cra.com.au,30,0,28,47,"GET/EPA-WASTE/HTTP/1.0",200,613
cragateway.cra.com.au,30,0,28,50,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
piweba5y.prodigy.com,30,0,28,51,"GET/docs/GCDOAR/enviros.htmlHTTP/1.0",200,5171
cragateway.cra.com.au,30,0,29,9,"GET/docs/EPA-WASTE/1995HTTP/1.0",302,0
cragateway.cra.com.au,30,0,29,11,"GET/EPA-WASTE/1995/HTTP/1.0",200,1085
hmu4.cs.auckland.ac.nz,30,0,29,15,"GET/waisicons/unknown.gifHTTP/1.0",200,83
suburbia.apana.org.au,30,0,29,23,"GET/PressReleases/1995/August/HTTP/1.0",304,0
hmu4.cs.auckland.ac.nz,30,0,29,29,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=Day%2d15&type=HTML&docid=%01%0aearth1%3a210%02%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%03D0%20%2d1124%20%2fusr1%2fhttpd%2fhtdocs%2fEPA%2dWASTE%2f1995%2fFebruary%2fDay%2d15%2findex%2ehtml%04%0aearth1%3a210%05%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%06D0%20%2d1124%20%2fusr1%2fhttpd%2fhtdocs%2fEPA%2dWASTE%2f1995%2fFebruary%2fDay%2d15%2findex%2ehtml%07%01%00&seed_words_used=hazardous+production+substances&byte_count=1124HTTP/1.0",200,1293
cragateway.cra.com.au,30,0,29,33,"GET/docs/EPA-WASTE/1995/AugustHTTP/1.0",302,0
suburbia.apana.org.au,30,0,29,37,"GET/docs/PressReleases/1995/August/Day-16HTTP/1.0",302,0
161.122.12.78,30,0,29,38,"GET/icons/book.gifHTTP/1.0",200,156
161.122.12.78,30,0,29,39,"GET/logos/small_ftp.gifHTTP/1.0",200,124
cragateway.cra.com.au,30,0,29,47,"GET/EPA-WASTE/1995/August/HTTP/1.0",200,1788
137.132.52.66,30,0,30,2,"GET/docs/WhatsHot.htmlHTTP/1.0",200,1588
cragateway.cra.com.au,30,0,30,3,"GET/docs/EPA-WASTE/1995/August/Day-28HTTP/1.0",302,0
hmu4.cs.auckland.ac.nz,30,0,30,5,"GET/icons/epa.gifHTTP/1.0",200,457
137.132.52.66,30,0,30,6,"GET/icons/large_epa.gifHTTP/1.0",200,647
ch-a1413.scu.edu.au,30,0,30,8,"GET/docs/GCDOAR/landfill.htmlHTTP/1.0",200,10788
suburbia.apana.org.au,30,0,30,20,"GET/PressReleases/1995/August/Day-16/HTTP/1.0",200,794
ttyrf.tyrell.net,30,0,30,22,"GET/HTTP/1.0",200,4889
playful.mnsinc.com,30,0,30,26,"GET/reports/Retrievals/Details/ozone-Aug-95HTTP/1.0",200,828
161.122.12.78,30,0,30,33,"GET/logos/us-flag.gifHTTP/1.0",200,2788
ttyrf.tyrell.net,30,0,30,36,"GET/305b/sum1.htmlHTTP/1.0",200,86425
hmu4.cs.auckland.ac.nz,30,0,30,38,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,27949
202.32.50.6,30,0,30,38,"GET/docs/EPA-AIRHTTP/1.0",302,0
202.32.50.6,30,0,30,41,"GET/EPA-AIR/HTTP/1.0",200,599
cragateway.cra.com.au,30,0,30,43,"GET/EPA-WASTE/1995/August/Day-28/HTTP/1.0",200,657
202.32.50.6,30,0,30,57,"GET/docs/EPA-AIR/1995HTTP/1.0",302,0
202.32.50.6,30,0,31,0,"GET/EPA-AIR/1995/HTTP/1.0",200,1063
149.159.22.10,30,0,31,9,"GET/HTTP/1.0",200,4889
149.159.22.10,30,0,31,9,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
149.159.22.10,30,0,31,10,"GET/logos/small_gopher.gifHTTP/1.0",200,935
149.159.22.10,30,0,31,10,"GET/logos/small_ftp.gifHTTP/1.0",200,124
149.159.22.10,30,0,31,10,"GET/icons/book.gifHTTP/1.0",200,156
149.159.22.10,30,0,31,11,"GET/logos/us-flag.gifHTTP/1.0",200,2788
ttyrf.tyrell.net,30,0,31,13,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
149.159.22.10,30,0,31,13,"GET/icons/ok2-0.gifHTTP/1.0",200,231
hmu4.cs.auckland.ac.nz,30,0,31,27,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,24576
hmu4.cs.auckland.ac.nz,30,0,31,31,"GET/docs/EPA-WASTE/1995/February/Day-15/pr-149.htmlHTTP/1.0",200,4097
cragateway.cra.com.au,30,0,31,38,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/indexes/Rules=gopher@earth1=0.00=freeHTTP/1.0",200,1140
149.159.22.10,30,0,31,46,"GET/waisicons/unknown.gifHTTP/1.0",200,83
149.159.22.10,30,0,31,51,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,13214
149.159.22.10,30,0,31,54,"GET/waisicons/text.xbmHTTP/1.0",200,527
149.159.22.10,30,0,32,17,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,13214
149.159.22.10,30,0,32,17,"GET/waisicons/unknown.gifHTTP/1.0",200,83
cragateway.cra.com.au,30,0,32,17,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/indexes/Rules=gopher@earth1=0.00=freeHTTP/1.0",200,877
149.159.22.10,30,0,32,18,"GET/waisicons/text.xbmHTTP/1.0",200,527
hmu4.cs.auckland.ac.nz,30,0,32,19,"GET/waisicons/unknown.gifHTTP/1.0",200,83
161.122.12.78,30,0,32,34,"GET/icons/ok2-0.gifHTTP/1.0",200,231
ad21-005.compuserve.com,30,0,32,37,"GET/HTTP/1.0",200,4889
pm2-3.niia.net,30,0,32,43,"GET/HTTP/1.0",304,0
ad21-005.compuserve.com,30,0,32,46,"GET/docs/WhatsNew.htmlHTTP/1.0",200,3495
pm2-3.niia.net,30,0,32,47,"GET/icons/circle_logo_small.gifHTTP/1.0",304,0
pm2-3.niia.net,30,0,32,47,"GET/logos/small_ftp.gifHTTP/1.0",304,0
pm2-3.niia.net,30,0,32,47,"GET/logos/small_gopher.gifHTTP/1.0",304,0
pm2-3.niia.net,30,0,32,47,"GET/icons/book.gifHTTP/1.0",304,0
pm2-3.niia.net,30,0,32,48,"GET/logos/us-flag.gifHTTP/1.0",304,0
pm2-3.niia.net,30,0,32,48,"GET/icons/ok2-0.gifHTTP/1.0",304,0
149.159.22.10,30,0,32,53,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,13214
ad21-005.compuserve.com,30,0,32,57,"GET/docs/TRI_Cover93HTTP/1.0",302,0
ad21-005.compuserve.com,30,0,32,59,"GET/TRI_Cover93/HTTP/1.0",200,1609
hmu4.cs.auckland.ac.nz,30,0,33,6,"GET/waisicons/unknown.gifHTTP/1.0",200,83
pm2-3.niia.net,30,0,33,15,"GET/Software.htmlHTTP/1.0",200,1497
pm2-3.niia.net,30,0,33,17,"GET/logos/env_logo.gifHTTP/1.0",200,3837
archives.math.utk.edu,30,0,33,20,"HEAD/nep/nep.htmlHTTP/1.0",200,0
ad21-005.compuserve.com,30,0,33,35,"GET/HTTP/1.0",200,4889
cragateway.cra.com.au,30,0,33,35,"GET/docs/AccessHTTP/1.0",302,0
ad21-005.compuserve.com,30,0,33,39,"GET/docs/WhatsNew.htmlHTTP/1.0",200,3495
cragateway.cra.com.au,30,0,33,43,"GET/Access/HTTP/1.0",200,2376
ad21-005.compuserve.com,30,0,33,44,"GET/docs/TRI_Cover93HTTP/1.0",302,0
ad21-005.compuserve.com,30,0,33,46,"GET/TRI_Cover93/HTTP/1.0",200,1609
pm2-3.niia.net,30,0,33,52,"GET/docs/ERNSHTTP/1.0",302,0
pm2-3.niia.net,30,0,33,54,"GET/ERNS/HTTP/1.0",200,1805
pm2-3.niia.net,30,0,33,55,"GET/icons/circle_logo_small.gifHTTP/1.0",304,0
pm2-3.niia.net,30,0,34,7,"GET/docs/ERNS/region5HTTP/1.0",302,0
pm2-3.niia.net,30,0,34,8,"GET/ERNS/region5/HTTP/1.0",200,1482
hmu4.cs.auckland.ac.nz,30,0,34,8,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,24576
cragateway.cra.com.au,30,0,34,10,"GET/Access/images/epaseal.gifHTTP/1.0",200,2624
149.159.22.10,30,0,34,14,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=REMAP%20Region%20IV&type=HTML&docid=%01%0aearth1%3a210%02%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%03%3d0%20%2d15173%20%2fusr1%2fhttpd%2fhtdocs%2femap%2fhtml%2fregions%2ffour%2findex%2ehtml%04%0aearth1%3a210%05%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%06%3d0%20%2d15173%20%2fusr1%2fhttpd%2fhtdocs%2femap%2fhtml%2fregions%2ffour%2findex%2ehtml%07%01%00&seed_words_used=global&byte_count=15173HTTP/1.0",200,15342
ad21-005.compuserve.com,30,0,34,15,"GET/HTTP/1.0",200,4889
ix-pen-nj1-13.ix.netcom.com,30,0,34,25,"GET/HTTP/1.0",200,4889
ad21-005.compuserve.com,30,0,34,28,"GET/docs/WhatsNew.htmlHTTP/1.0",200,3495
ix-pen-nj1-13.ix.netcom.com,30,0,34,30,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
pm2-3.niia.net,30,0,34,30,"GET/docs/ERNS/region5/r05_95.zipHTTP/1.0",200,24576
ad21-005.compuserve.com,30,0,34,34,"GET/docs/TRI_Cover93HTTP/1.0",302,0
ad21-005.compuserve.com,30,0,34,36,"GET/TRI_Cover93/HTTP/1.0",200,1609
ix-pen-nj1-13.ix.netcom.com,30,0,34,42,"GET/logos/small_gopher.gifHTTP/1.0",200,935
ix-pen-nj1-13.ix.netcom.com,30,0,34,44,"GET/logos/small_ftp.gifHTTP/1.0",200,124
pm2-3.niia.net,30,0,34,45,"GET/enviro/html/ef_home.htmlHTTP/1.0",200,4374
161.122.12.78,30,0,34,46,"POST/cgi-bin/waisgate/134.67.99.11=earth1=210=/usr1/comwais/indexes/HTDOCS=gopher%40earth1=0.00=freeHTTP/1.0",200,8777
ix-pen-nj1-13.ix.netcom.com,30,0,34,46,"GET/icons/book.gifHTTP/1.0",200,156
pm2-3.niia.net,30,0,34,47,"GET/enviro/gif/pcs.gifHTTP/1.0",200,1236
pm2-3.niia.net,30,0,34,48,"GET/enviro/gif/cerclis.gifHTTP/1.0",200,1063
ix-pen-nj1-13.ix.netcom.com,30,0,34,48,"GET/logos/us-flag.gifHTTP/1.0",200,2788
pm2-3.niia.net,30,0,34,49,"GET/enviro/gif/tris.gifHTTP/1.0",200,1075
161.122.12.78,30,0,34,52,"GET/waisicons/unknown.gifHTTP/1.0",200,83
ix-pen-nj1-13.ix.netcom.com,30,0,34,52,"GET/icons/ok2-0.gifHTTP/1.0",200,231
pm2-3.niia.net,30,0,34,53,"GET/enviro/gif/banner.gifHTTP/1.0",200,14887
pm2-3.niia.net,30,0,34,54,"GET/enviro/gif/rcris.gifHTTP/1.0",200,1179
pm2-3.niia.net,30,0,34,56,"GET/enviro/gif/finds.gifHTTP/1.0",200,1177
pm2-3.niia.net,30,0,34,57,"GET/enviro/gif/emcilogo.gifHTTP/1.0",200,1330
pm2-3.niia.net,30,0,34,59,"GET/enviro/gif/book.gifHTTP/1.0",200,1093
pm2-3.niia.net,30,0,35,0,"GET/enviro/gif/query.gifHTTP/1.0",200,1006
pm2-3.niia.net,30,0,35,0,"GET/enviro/gif/access.gifHTTP/1.0",200,1214
pm2-3.niia.net,30,0,35,1,"GET/enviro/gif/mail.gifHTTP/1.0",200,959
ix-pen-nj1-13.ix.netcom.com,30,0,35,10,"GET/Software.htmlHTTP/1.0",200,1497
ix-pen-nj1-13.ix.netcom.com,30,0,35,20,"GET/logos/env_logo.gifHTTP/1.0",200,3837
cragateway.cra.com.au,30,0,35,33,"GET/docs/ContactsHTTP/1.0",302,0
ix-pen-nj1-13.ix.netcom.com,30,0,35,33,"GET/docs/SWMM_WINDOWSHTTP/1.0",302,0
ix-pen-nj1-13.ix.netcom.com,30,0,35,34,"GET/SWMM_WINDOWS/HTTP/1.0",200,1045
161.122.12.78,30,0,35,35,"GET/cgi-bin/waisgate?port=210&ip_address=earth1&database_name=/usr1/comwais/indexes/HTDOCS&headline=Estimating%20Exposure%20to%20Dioxin%2dLike%20Compounds&type=HTML&docid=%01%0aearth1%3a210%02%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%03%2e0%20%2d1164%20%2fusr1%2fhttpd%2fhtdocs%2fexposure%2findex%2ehtml%04%0aearth1%3a210%05%1c%2fusr1%2fcomwais%2findexes%2fHTDOCS%06%2e0%20%2d1164%20%2fusr1%2fhttpd%2fhtdocs%2fexposure%2findex%2ehtml%07%01%00&seed_words_used=dioxin&byte_count=1164HTTP/1.0",200,1333
ix-pen-nj1-13.ix.netcom.com,30,0,35,41,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
cragateway.cra.com.au,30,0,35,50,"GET/Contacts/HTTP/1.0",200,942
pm2-3.niia.net,30,0,35,51,"GET/enviro/html/ef_overview.htmlHTTP/1.0",200,4258
pm2-3.niia.net,30,0,35,54,"GET/enviro/gif/efacts.gifHTTP/1.0",200,1367
pm2-3.niia.net,30,0,35,54,"GET/enviro/gif/blueball.gifHTTP/1.0",200,903
cragateway.cra.com.au,30,0,35,54,"GET/icons/large_epa.gifHTTP/1.0",200,647
pm2-3.niia.net,30,0,35,54,"GET/enviro/gif/gateway.gifHTTP/1.0",200,1367
ix-pen-nj1-13.ix.netcom.com,30,0,36,12,"GET/docs/FreeSfwHTTP/1.0",302,0
ix-pen-nj1-13.ix.netcom.com,30,0,36,13,"GET/FreeSfw/HTTP/1.0",200,1050
ix-pen-nj1-13.ix.netcom.com,30,0,36,16,"GET/icons/epa.gifHTTP/1.0",200,457
archives.math.utk.edu,30,0,36,17,"HEAD/gumpo/HTTP/1.0",200,0
cragateway.cra.com.au,30,0,36,27,"GET/docs/Access/chapter6/chapter6.htmlHTTP/1.0",200,4505
dept59.ac-sia.depaul.edu,30,0,36,29,"GET/HTTP/1.0",200,4889
dept59.ac-sia.depaul.edu,30,0,36,30,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
dept59.ac-sia.depaul.edu,30,0,36,34,"GET/logos/small_gopher.gifHTTP/1.0",200,935
dept59.ac-sia.depaul.edu,30,0,36,34,"GET/logos/small_ftp.gifHTTP/1.0",200,124
dept59.ac-sia.depaul.edu,30,0,36,35,"GET/icons/book.gifHTTP/1.0",200,156
dept59.ac-sia.depaul.edu,30,0,36,35,"GET/logos/us-flag.gifHTTP/1.0",200,2788
dept59.ac-sia.depaul.edu,30,0,36,36,"GET/icons/ok2-0.gifHTTP/1.0",200,231
archives.math.utk.edu,30,0,36,38,"HEAD/HTTP/1.0",200,0
ix-pen-nj1-13.ix.netcom.com,30,0,36,52,"GET/enviro/html/ef_home.htmlHTTP/1.0",200,4374
pm2-3.niia.net,30,0,37,14,"GET/enviro/html/emci/emci_overview.htmlHTTP/1.0",200,2352
cragateway.cra.com.au,30,0,37,17,"GET/icons/epaseal.gifHTTP/1.0",200,2624
dept59.ac-sia.depaul.edu,30,0,37,23,"GET/Info.htmlHTTP/1.0",200,884
ix-pen-nj1-13.ix.netcom.com,30,0,37,25,"GET/./enviro/gif/banner.gifHTTP/1.0",200,14887
pm2-3.niia.net,30,0,37,32,"GET/enviro/html/emci/emci_id_info.htmlHTTP/1.0",200,7779
dept59.ac-sia.depaul.edu,30,0,37,32,"GET/docs/hrmdHTTP/1.0",302,0
dept59.ac-sia.depaul.edu,30,0,37,34,"GET/hrmd/HTTP/1.0",200,655
ix-pen-nj1-13.ix.netcom.com,30,0,37,34,"GET/./enviro/gif/pcs.gifHTTP/1.0",200,1236
dept59.ac-sia.depaul.edu,30,0,37,35,"GET/icons/circle_logo_small.gifHTTP/1.0",200,2624
cragateway.cra.com.au,30,0,37,36,"GET/Access/chapter6/s1-1.htmlHTTP/1.0",200,5895
ix-pen-nj1-13.ix.netcom.com,30,0,37,36,"GET/./enviro/gif/cerclis.gifHTTP/1.0",200,1063
161.122.12.78,30,0,37,38,"GET/docs/exposure/meta_exp.txt.htmlHTTP/1.0",200,3834
cragateway.cra.com.au,30,0,37,41,"GET/icons/epaseal.gifHTTP/1.0",200,2624
ix-pen-nj1-13.ix.netcom.com,30,0,37,42,"GET/./enviro/gif/tris.gifHTTP/1.0",200,1075
ix-pen-nj1-13.ix.netcom.com,30,0,37,45,"GET/./enviro/gif/rcris.gifHTTP/1.0",200,1179
dept59.ac-sia.depaul.edu,30,0,37,45,"GET/docs/hrmd/vacancyHTTP/1.0",302,0
dept59.ac-sia.depaul.edu,30,0,37,46,"GET/hrmd/vacancy/HTTP/1.0",200,971
ix-pen-nj1-13.ix.netcom.com,30,0,37,54,"GET/./enviro/gif/finds.gifHTTP/1.0",200,1177
ix-pen-nj1-13.ix.netcom.com,30,0,37,56,"GET/./enviro/gif/emcilogo.gifHTTP/1.0",200,1330
141.243.1.174,30,0,37,57,"GET/HTTP/1.0",200,4889
ix-pen-nj1-13.ix.netcom.com,30,0,37,59,"GET/./enviro/gif/book.gifHTTP/1.0",200,1093
pm2-3.niia.net,30,0,38,1,"GET/enviro/html/tris/tris_overview.htmlHTTP/1.0",200,2408
ix-pen-nj1-13.ix.netcom.com,30,0,38,2,"GET/./enviro/gif/query.gifHTTP/1.0",200,1006
ix-pen-nj1-13.ix.netcom.com,30,0,38,5,"GET/./enviro/gif/access.gifHTTP/1.0",200,1214
ix-pen-nj1-13.ix.netcom.com,30,0,38,7,"GET/./enviro/gif/mail.gifHTTP/1.0",200,959
141.243.1.174,30,0,38,22,"GET/docs/WhatsNew.htmlHTTP/1.0",200,3495
pm2-3.niia.net,30,0,38,27,"GET/enviro/html/tris/tris_subj.htmlHTTP/1.0",200,540
pm2-3.niia.net,30,0,38,28,"GET/enviro/gif/tris_subj.gifHTTP/1.0",200,8166
pm2-3.niia.net,30,0,38,39,"GET/cgi-bin/imagemap/tris_subj?330,192HTTP/1.0",302,0
pm2-3.niia.net,30,0,38,39,"GET/./enviro/html/tris/tris_chm.htmlHTTP/1.0",200,680
dept59.ac-sia.depaul.edu,30,0,38,42,"GET/Consumer.htmlHTTP/1.0",200,1325
141.243.1.174,30,0,38,46,"GET/docs/OPPTS_HarmonizedHTTP/1.0",302,0
pm2-3.niia.net,30,0,38,49,"GET/enviro/gif/tris_chm.gifHTTP/1.0",200,14170
suburbia.apana.org.au,30,0,38,51,"GET/PressReleases/1995/HTTP/1.0",304,0
cragateway.cra.com.au,30,0,38,57,"GET/docs/Government.htmlHTTP/1.0",200,2703
141.243.1.174,30,0,39,2,"GET/OPPTS_Harmonized/HTTP/1.0",200,2355
pm2-3.niia.net,30,0,39,10,"GET/cgi-bin/imagemap/tris_chm?189,168HTTP/1.0",302,0
pm2-3.niia.net,30,0,39,10,"GET/./enviro/html/tris/tri_chem_report.htmlHTTP/1.0",200,4078
dept59.ac-sia.depaul.edu,30,0,39,13,"GET/docs/guide_to_enviro_issuesHTTP/1.0",302,0
dept59.ac-sia.depaul.edu,30,0,39,14,"GET/guide_to_enviro_issues/HTTP/1.0",200,764
ix-pen-nj1-13.ix.netcom.com,30,0,39,14,"GET/docs/AIRSExecHTTP/1.0",302,0
141.243.1.172,30,0,39,15,"GET/HTTP/1.0",200,4889
ix-pen-nj1-13.ix.netcom.com,30,0,39,15,"GET/AIRSExec/HTTP/1.0",200,765
